timestamp,station,hour,pm25,pm10,no2,so2,co,ozone,congestion,speed,temperature,humidity,wind_speed,aqi
2026-07-17 08:43:19.659309,"Jahangirpuri, Delhi - DPCC",14,142.47,138.95,32.92,9.93,46.59,13.96,34,36.9,28.08,72.97,5.47,142.47
2026-07-17 09:43:19.659309,"Jahangirpuri, Delhi - DPCC",15,159.05,151.07,30.92,10.4,48.17,11.82,34,36.9,31.41,74.4,2.8,159.05
2026-07-17 10:43:19.659309,"Jahangirpuri, Delhi - DPCC",16,140.88,137.47,29.8,9.38,50.03,13.48,33,37.05,27.65,77.2,5.28,150.08
2026-07-17 11:43:19.659309,"Jahangirpuri, Delhi - DPCC",17,140.63,153.76,31.33,11.57,51.27,11.08,48,34.8,29.69,66.55,5.17,153.82
2026-07-17 12:43:19.659309,"Jahangirpuri, Delhi - DPCC",18,157.27,157.49,30.87,9.46,51.85,15.9,45,35.25,29.81,64.77,3.74,157.49
2026-07-17 13:43:19.659309,"Jahangirpuri, Delhi - DPCC",19,156.09,157.62,36.74,12.11,52.48,13.01,53,34.05,30.05,65.08,3.59,157.62
2026-07-17 14:43:19.659309,"Jahangirpuri, Delhi - DPCC",20,152.95,162.12,30.26,11.21,46.18,12.01,40,36.0,31.2,65.54,2.89,162.12
2026-07-17 15:43:19.659309,"Jahangirpuri, Delhi - DPCC",21,145.3,137.84,26.05,11.22,44.3,11.51,25,38.25,31.19,61.06,5.28,145.3
2026-07-17 16:43:19.659309,"Jahangirpuri, Delhi - DPCC",22,147.96,137.79,27.49,9.96,46.55,13.94,18,39.3,30.08,67.38,3.81,147.96
2026-07-17 17:43:19.659309,"Jahangirpuri, Delhi - DPCC",23,149.06,155.9,28.0,9.53,45.35,11.56,20,39.0,28.51,63.78,4.22,155.9
2026-07-15 18:43:19.659309,"Jahangirpuri, Delhi - DPCC",0,144.46,149.54,25.77,9.31,49.78,15.68,25,38.25,32.75,59.2,4.02,149.54
2026-07-15 19:43:19.659309,"Jahangirpuri, Delhi - DPCC",1,144.98,148.14,32.05,9.04,47.07,9.81,20,39.0,27.39,59.58,2.89,148.14
2026-07-15 20:43:19.659309,"Jahangirpuri, Delhi - DPCC",2,136.09,140.24,30.58,12.18,44.86,13.34,16,39.6,31.17,59.88,4.89,140.24
2026-07-15 21:43:19.659309,"Jahangirpuri, Delhi - DPCC",3,141.56,147.01,30.88,12.22,45.15,17.05,21,38.85,30.92,69.68,5.2,147.01
2026-07-15 22:43:19.659309,"Jahangirpuri, Delhi - DPCC",4,143.9,142.85,31.18,9.4,44.53,11.3,15,39.75,27.99,61.7,3.1,143.9
2026-07-15 23:43:19.659309,"Jahangirpuri, Delhi - DPCC",5,153.01,148.9,30.35,12.66,45.75,15.39,23,38.55,30.03,65.79,2.57,153.01
2026-07-16 00:43:19.659309,"Jahangirpuri, Delhi - DPCC",6,148.44,137.0,32.96,9.58,48.97,14.59,23,38.55,28.93,63.31,4.74,148.44
2026-07-16 01:43:19.659309,"Jahangirpuri, Delhi - DPCC",7,144.08,158.52,32.52,10.12,47.5,13.08,50,34.5,30.47,64.71,5.2,158.52
2026-07-16 02:43:19.659309,"Jahangirpuri, Delhi - DPCC",8,158.09,160.54,36.84,9.08,49.32,13.07,50,34.5,28.15,68.87,4.31,160.54
2026-07-16 03:43:19.659309,"Jahangirpuri, Delhi - DPCC",9,158.09,161.57,34.52,9.64,50.31,10.56,48,34.8,30.3,74.48,4.22,161.57
2026-07-16 04:43:19.659309,"Jahangirpuri, Delhi - DPCC",10,154.6,162.84,31.3,11.28,48.9,16.92,56,33.6,32.85,69.43,3.26,162.84
2026-07-16 05:43:19.659309,"Jahangirpuri, Delhi - DPCC",11,148.52,145.19,31.12,9.27,48.73,13.0,33,37.05,31.14,68.99,4.76,148.52
2026-07-16 06:43:19.659309,"Jahangirpuri, Delhi - DPCC",12,154.66,152.56,25.47,9.71,46.27,11.69,18,39.3,31.26,69.35,2.78,154.66
2026-07-16 07:43:19.659309,"Jahangirpuri, Delhi - DPCC",13,147.59,143.02,26.5,9.34,47.99,6.67,16,39.6,28.1,75.38,4.74,147.59
2026-07-16 08:43:19.659309,"Jahangirpuri, Delhi - DPCC",14,139.12,138.09,30.04,10.51,49.08,5.68,25,38.25,27.58,76.43,4.48,147.23
2026-07-16 09:43:19.659309,"Jahangirpuri, Delhi - DPCC",15,138.37,154.96,26.7,12.99,49.02,18.52,17,39.45,32.34,58.69,4.43,154.96
2026-07-16 10:43:19.659309,"Jahangirpuri, Delhi - DPCC",16,142.34,158.47,30.11,11.25,44.7,10.81,20,39.0,28.29,60.87,3.17,158.47
2026-07-16 11:43:19.659309,"Jahangirpuri, Delhi - DPCC",17,154.66,148.8,30.21,11.03,51.66,13.22,49,34.65,30.37,72.38,2.74,154.99
2026-07-16 12:43:19.659309,"Jahangirpuri, Delhi - DPCC",18,143.73,147.61,35.99,9.13,48.35,9.21,46,35.1,28.46,58.49,5.3,147.61
2026-07-16 13:43:19.659309,"Jahangirpuri, Delhi - DPCC",19,149.92,155.72,35.3,11.18,45.85,10.03,39,36.15,28.22,72.08,3.95,155.72
2026-07-16 14:43:19.659309,"Jahangirpuri, Delhi - DPCC",20,149.01,145.3,36.95,11.3,51.69,11.31,49,34.65,29.04,62.19,5.05,155.07
2026-07-16 15:43:19.659309,"Jahangirpuri, Delhi - DPCC",21,142.57,142.9,29.91,12.28,44.32,17.01,27,37.95,30.94,65.33,3.09,142.9
2026-07-16 16:43:19.659309,"Jahangirpuri, Delhi - DPCC",22,156.17,151.62,26.68,9.31,48.68,12.05,28,37.8,29.03,67.97,3.26,156.17
2026-07-16 17:43:19.659309,"Jahangirpuri, Delhi - DPCC",23,147.99,142.75,29.7,12.07,48.55,17.57,18,39.3,30.43,72.2,3.76,147.99
2026-07-14 18:43:19.659309,"Jahangirpuri, Delhi - DPCC",0,147.05,143.57,25.58,11.18,47.74,11.82,16,39.6,29.19,73.78,4.86,147.05
2026-07-14 19:43:19.659309,"Jahangirpuri, Delhi - DPCC",1,137.31,143.27,31.39,10.29,46.96,11.52,24,38.4,30.42,72.63,5.26,143.27
2026-07-14 20:43:19.659309,"Jahangirpuri, Delhi - DPCC",2,149.14,156.45,31.79,10.11,47.69,11.47,26,38.1,28.77,75.05,2.66,156.45
2026-07-14 21:43:19.659309,"Jahangirpuri, Delhi - DPCC",3,139.79,155.12,30.01,10.94,44.69,10.28,25,38.25,28.58,61.06,3.68,155.12
2026-07-14 22:43:19.659309,"Jahangirpuri, Delhi - DPCC",4,149.24,143.81,31.43,12.57,47.07,20.23,34,36.9,32.63,72.93,2.63,149.24
2026-07-14 23:43:19.659309,"Jahangirpuri, Delhi - DPCC",5,139.76,150.71,25.83,10.09,48.88,10.18,17,39.45,29.09,74.71,3.85,150.71
2026-07-15 00:43:19.659309,"Jahangirpuri, Delhi - DPCC",6,145.74,151.39,27.08,11.55,46.11,16.07,30,37.5,33.14,75.65,5.44,151.39
2026-07-15 01:43:19.659309,"Jahangirpuri, Delhi - DPCC",7,152.53,145.84,31.14,12.08,53.04,15.5,55,33.75,31.5,62.19,4.54,159.11
2026-07-15 02:43:19.659309,"Jahangirpuri, Delhi - DPCC",8,154.97,143.91,31.83,9.71,49.69,9.66,44,35.4,29.5,62.27,3.41,154.97
2026-07-15 03:43:19.659309,"Jahangirpuri, Delhi - DPCC",9,153.95,158.26,33.65,10.72,50.31,14.46,47,34.95,30.72,64.67,2.7,158.26
2026-07-15 04:43:19.659309,"Jahangirpuri, Delhi - DPCC",10,155.77,154.9,36.01,9.62,52.23,13.36,47,34.95,28.73,74.99,4.46,156.7
2026-07-15 05:43:19.659309,"Jahangirpuri, Delhi - DPCC",11,137.0,154.4,25.69,10.25,46.5,13.32,20,39.0,28.04,72.56,5.2,154.4
2026-07-15 06:43:19.659309,"Jahangirpuri, Delhi - DPCC",12,156.23,142.42,31.22,12.21,47.86,18.7,26,38.1,32.88,66.25,2.67,156.23
2026-07-15 07:43:19.659309,"Jahangirpuri, Delhi - DPCC",13,134.81,152.87,31.17,12.41,44.23,12.21,17,39.45,30.63,72.76,5.37,152.87
2026-07-15 08:43:19.659309,"Jahangirpuri, Delhi - DPCC",14,150.14,142.49,27.05,12.76,45.38,11.06,19,39.15,28.32,58.92,4.15,150.14
2026-07-15 09:43:19.659309,"Jahangirpuri, Delhi - DPCC",15,147.93,155.93,30.13,11.0,48.66,13.38,32,37.2,30.99,64.02,3.67,155.93
2026-07-15 10:43:19.659309,"Jahangirpuri, Delhi - DPCC",16,142.2,139.69,30.1,9.46,49.17,15.44,19,39.15,29.9,72.58,4.63,147.52
2026-07-15 11:43:19.659309,"Jahangirpuri, Delhi - DPCC",17,152.82,146.75,35.3,9.2,50.28,10.54,46,35.1,29.28,63.43,4.43,152.82
2026-07-15 12:43:19.659309,"Jahangirpuri, Delhi - DPCC",18,155.41,153.03,34.1,12.13,48.8,5.65,42,35.7,27.46,74.62,4.03,155.41
2026-07-15 13:43:19.659309,"Jahangirpuri, Delhi - DPCC",19,147.36,159.52,34.46,12.17,51.02,16.81,49,34.65,31.15,70.59,3.69,159.52
2026-07-15 14:43:19.659309,"Jahangirpuri, Delhi - DPCC",20,152.38,148.39,28.42,9.92,50.35,16.46,40,36.0,30.44,70.75,4.78,152.38
2026-07-15 15:43:19.659309,"Jahangirpuri, Delhi - DPCC",21,143.8,154.04,26.28,11.93,44.76,13.24,27,37.95,28.26,63.09,5.22,154.04
2026-07-15 16:43:19.659309,"Jahangirpuri, Delhi - DPCC",22,146.24,155.22,30.57,9.61,50.72,11.57,32,37.2,27.38,64.05,3.15,155.22
2026-07-15 17:43:19.659309,"Jahangirpuri, Delhi - DPCC",23,134.38,145.23,32.87,9.26,49.34,11.75,26,38.1,29.63,70.07,5.38,148.01
2026-07-13 18:43:19.659309,"Jahangirpuri, Delhi - DPCC",0,144.95,142.27,28.89,9.37,45.13,14.49,14,39.9,31.1,62.33,3.85,144.95
2026-07-13 19:43:19.659309,"Jahangirpuri, Delhi - DPCC",1,142.66,143.99,26.41,11.28,47.91,9.25,25,38.25,29.01,76.54,4.56,143.99
2026-07-13 20:43:19.659309,"Jahangirpuri, Delhi - DPCC",2,152.32,155.74,30.04,11.43,50.1,16.85,33,37.05,30.28,66.99,4.57,155.74
2026-07-13 21:43:19.659309,"Jahangirpuri, Delhi - DPCC",3,147.48,144.34,31.96,9.6,45.44,13.21,20,39.0,30.18,64.25,3.65,147.48
2026-07-13 22:43:19.659309,"Jahangirpuri, Delhi - DPCC",4,138.81,148.92,30.4,11.49,48.34,12.19,23,38.55,31.84,74.0,4.05,148.92
2026-07-13 23:43:19.659309,"Jahangirpuri, Delhi - DPCC",5,155.6,151.22,29.14,9.69,48.14,14.35,32,37.2,32.81,60.08,3.31,155.6
2026-07-14 00:43:19.659309,"Jahangirpuri, Delhi - DPCC",6,153.92,157.54,28.05,12.38,47.01,9.95,22,38.7,29.25,60.25,3.23,157.54
2026-07-14 01:43:19.659309,"Jahangirpuri, Delhi - DPCC",7,146.66,147.16,37.59,11.47,51.26,18.6,57,33.45,32.92,65.13,5.12,153.77
2026-07-14 02:43:19.659309,"Jahangirpuri, Delhi - DPCC",8,155.75,147.96,30.92,12.61,48.43,12.18,44,35.4,27.78,67.98,3.7,155.75
2026-07-14 03:43:19.659309,"Jahangirpuri, Delhi - DPCC",9,143.64,143.82,33.46,10.29,51.91,9.68,45,35.25,29.37,60.79,4.49,155.73
2026-07-14 04:43:19.659309,"Jahangirpuri, Delhi - DPCC",10,146.93,149.7,34.52,9.22,52.47,13.19,46,35.1,31.06,75.53,4.29,157.4
2026-07-14 05:43:19.659309,"Jahangirpuri, Delhi - DPCC",11,138.16,138.15,29.09,9.88,45.57,12.54,31,37.35,29.19,60.28,4.74,138.16
2026-07-14 06:43:19.659309,"Jahangirpuri, Delhi - DPCC",12,141.93,151.83,25.73,11.83,48.92,12.7,20,39.0,27.7,61.93,3.22,151.83
2026-07-14 07:43:19.659309,"Jahangirpuri, Delhi - DPCC",13,147.46,147.52,33.26,12.07,43.97,17.86,24,38.4,31.58,58.48,3.2,147.52
2026-07-14 08:43:19.659309,"Jahangirpuri, Delhi - DPCC",14,134.53,146.81,30.2,10.47,48.47,11.71,17,39.45,27.99,67.44,5.23,146.81
2026-07-14 09:43:19.659309,"Jahangirpuri, Delhi - DPCC",15,150.1,145.92,32.37,9.72,47.83,10.97,20,39.0,29.76,67.41,4.82,150.1
2026-07-14 10:43:19.659309,"Jahangirpuri, Delhi - DPCC",16,152.05,146.39,24.69,11.58,44.08,17.85,17,39.45,30.75,59.28,3.0,152.05
2026-07-14 11:43:19.659309,"Jahangirpuri, Delhi - DPCC",17,152.28,152.09,37.36,10.79,52.45,12.45,52,34.2,30.53,73.61,4.46,157.35
2026-07-14 12:43:19.659309,"Jahangirpuri, Delhi - DPCC",18,145.5,161.41,37.87,12.56,47.27,10.01,50,34.5,27.94,64.58,4.78,161.41
2026-07-14 13:43:19.659309,"Jahangirpuri, Delhi - DPCC",19,147.18,158.96,32.65,11.45,51.81,15.86,51,34.35,31.26,68.27,4.83,158.96
2026-07-14 14:43:19.659309,"Jahangirpuri, Delhi - DPCC",20,156.2,148.8,32.79,10.18,47.92,15.52,42,35.7,31.78,70.78,3.86,156.2
2026-07-14 15:43:19.659309,"Jahangirpuri, Delhi - DPCC",21,142.83,154.08,32.42,11.87,44.18,10.13,26,38.1,28.91,75.65,4.97,154.08
2026-07-14 16:43:19.659309,"Jahangirpuri, Delhi - DPCC",22,154.06,155.45,26.96,11.92,48.35,16.42,22,38.7,31.65,59.67,3.25,155.45
2026-07-14 17:43:19.659309,"Jahangirpuri, Delhi - DPCC",23,147.06,151.54,26.0,11.95,43.91,10.73,15,39.75,31.19,71.01,4.82,151.54
2026-07-12 18:43:19.659309,"Jahangirpuri, Delhi - DPCC",0,148.58,150.33,24.94,10.6,44.2,11.07,16,39.6,29.32,65.96,3.38,150.33
2026-07-12 19:43:19.659309,"Jahangirpuri, Delhi - DPCC",1,151.71,150.57,25.16,9.05,43.39,17.09,15,39.75,33.05,73.16,3.74,151.71
2026-07-12 20:43:19.659309,"Jahangirpuri, Delhi - DPCC",2,141.0,154.28,28.42,10.27,43.69,13.68,16,39.6,30.31,69.48,2.83,154.28
2026-07-12 21:43:19.659309,"Jahangirpuri, Delhi - DPCC",3,145.97,149.0,29.94,11.31,46.37,18.69,29,37.65,32.27,58.85,3.38,149.0
2026-07-12 22:43:19.659309,"Jahangirpuri, Delhi - DPCC",4,146.93,146.24,25.83,10.91,47.31,16.87,21,38.85,32.57,75.62,3.78,146.93
2026-07-12 23:43:19.659309,"Jahangirpuri, Delhi - DPCC",5,151.8,146.43,32.23,11.03,47.75,9.63,18,39.3,29.24,66.56,3.46,151.8
2026-07-13 00:43:19.659309,"Jahangirpuri, Delhi - DPCC",6,141.56,138.33,32.12,9.67,47.83,16.73,21,38.85,31.76,62.47,5.19,143.49
2026-07-13 01:43:19.659309,"Jahangirpuri, Delhi - DPCC",7,147.77,156.34,30.22,9.52,52.07,12.03,47,34.95,28.72,60.63,2.68,156.34
2026-07-13 02:43:19.659309,"Jahangirpuri, Delhi - DPCC",8,154.27,159.4,36.69,10.65,52.3,13.83,46,35.1,27.99,74.15,3.93,159.4
2026-07-13 03:43:19.659309,"Jahangirpuri, Delhi - DPCC",9,144.3,142.7,34.75,11.09,47.99,14.35,47,34.95,32.87,71.11,5.03,144.3
2026-07-13 04:43:19.659309,"Jahangirpuri, Delhi - DPCC",10,158.19,157.74,31.42,11.02,51.99,7.12,46,35.1,28.34,65.16,3.65,158.19
2026-07-13 05:43:19.659309,"Jahangirpuri, Delhi - DPCC",11,136.7,142.12,23.57,11.35,47.85,12.91,14,39.9,30.54,62.9,3.88,143.56
2026-07-13 06:43:19.659309,"Jahangirpuri, Delhi - DPCC",12,151.34,160.33,33.48,9.48,47.18,6.45,29,37.65,27.52,59.43,2.67,160.33
2026-07-13 07:43:19.659309,"Jahangirpuri, Delhi - DPCC",13,142.56,134.32,31.65,9.49,43.24,16.37,18,39.3,29.95,71.36,5.4,142.56
2026-07-13 08:43:19.659309,"Jahangirpuri, Delhi - DPCC",14,140.79,149.68,30.39,11.35,46.1,14.74,26,38.1,29.94,68.97,3.8,149.68
2026-07-13 09:43:19.659309,"Jahangirpuri, Delhi - DPCC",15,147.75,148.53,25.81,10.16,47.44,14.29,14,39.9,28.94,65.92,3.92,148.53
2026-07-13 10:43:19.659309,"Jahangirpuri, Delhi - DPCC",16,144.32,146.57,27.99,12.13,49.79,14.0,30,37.5,31.1,60.58,3.23,149.38
2026-07-13 11:43:19.659309,"Jahangirpuri, Delhi - DPCC",17,154.79,163.44,35.39,12.56,52.08,12.02,48,34.8,30.09,76.02,2.82,163.44
2026-07-13 12:43:19.659309,"Jahangirpuri, Delhi - DPCC",18,148.73,145.82,37.62,9.54,47.61,16.29,54,33.9,33.07,72.2,5.09,148.73
2026-07-13 13:43:19.659309,"Jahangirpuri, Delhi - DPCC",19,148.27,160.68,35.12,10.78,48.92,16.93,46,35.1,32.71,68.54,4.58,160.68
2026-07-13 14:43:19.659309,"Jahangirpuri, Delhi - DPCC",20,157.95,162.04,28.87,9.83,46.83,10.71,41,35.85,29.74,58.31,2.73,162.04
2026-07-13 15:43:19.659309,"Jahangirpuri, Delhi - DPCC",21,138.97,143.33,27.21,10.11,49.82,12.31,33,37.05,31.97,65.45,5.18,149.46
2026-07-13 16:43:19.659309,"Jahangirpuri, Delhi - DPCC",22,143.4,147.45,25.15,12.38,46.11,19.7,17,39.45,33.23,62.82,3.81,147.45
2026-07-13 17:43:19.659309,"Jahangirpuri, Delhi - DPCC",23,135.35,135.89,27.74,12.51,49.27,13.17,21,38.85,32.62,67.12,5.03,147.82
2026-07-11 18:43:19.659309,"Jahangirpuri, Delhi - DPCC",0,141.39,157.5,26.37,12.97,46.74,13.82,28,37.8,31.02,60.72,3.87,157.5
2026-07-11 19:43:19.659309,"Jahangirpuri, Delhi - DPCC",1,139.07,153.15,31.18,10.64,45.56,15.31,18,39.3,31.95,68.95,4.67,153.15
2026-07-11 20:43:19.659309,"Jahangirpuri, Delhi - DPCC",2,156.13,140.71,26.1,11.21,48.84,13.07,19,39.15,27.53,68.53,2.68,156.13
2026-07-11 21:43:19.659309,"Jahangirpuri, Delhi - DPCC",3,153.72,141.61,33.76,10.31,49.57,18.91,34,36.9,32.55,67.84,3.36,153.72
2026-07-11 22:43:19.659309,"Jahangirpuri, Delhi - DPCC",4,143.77,154.1,25.06,12.69,45.7,20.04,20,39.0,32.18,77.29,4.2,154.1
2026-07-11 23:43:19.659309,"Jahangirpuri, Delhi - DPCC",5,150.73,145.57,33.55,12.13,49.63,12.5,27,37.95,27.74,70.13,5.02,150.73
2026-07-12 00:43:19.659309,"Jahangirpuri, Delhi - DPCC",6,142.93,144.94,27.19,10.63,44.68,18.34,15,39.75,31.62,77.4,4.19,144.94
2026-07-12 01:43:19.659309,"Jahangirpuri, Delhi - DPCC",7,145.85,143.57,37.33,12.67,49.37,11.71,55,33.75,30.89,62.91,5.06,148.12
2026-07-12 02:43:19.659309,"Jahangirpuri, Delhi - DPCC",8,157.25,162.65,32.29,12.4,52.09,17.55,52,34.2,31.13,76.72,2.81,162.65
2026-07-12 03:43:19.659309,"Jahangirpuri, Delhi - DPCC",9,156.49,152.6,33.06,12.44,49.79,17.01,44,35.4,30.94,72.31,4.25,156.49
2026-07-12 04:43:19.659309,"Jahangirpuri, Delhi - DPCC",10,145.46,142.58,33.65,12.74,50.58,12.88,57,33.45,31.42,74.01,5.04,151.75
2026-07-12 05:43:19.659309,"Jahangirpuri, Delhi - DPCC",11,140.3,151.14,29.02,9.99,45.63,12.33,19,39.15,31.6,74.22,5.08,151.14
2026-07-12 06:43:19.659309,"Jahangirpuri, Delhi - DPCC",12,144.13,155.11,30.41,12.29,46.44,12.19,31,37.35,31.91,64.39,5.0,155.11
2026-07-12 07:43:19.659309,"Jahangirpuri, Delhi - DPCC",13,140.75,140.93,30.98,10.67,50.56,15.07,32,37.2,33.12,59.5,3.99,151.69
2026-07-12 08:43:19.659309,"Jahangirpuri, Delhi - DPCC",14,148.34,154.36,29.3,11.93,43.96,12.4,22,38.7,31.89,68.56,4.46,154.36
2026-07-12 09:43:19.659309,"Jahangirpuri, Delhi - DPCC",15,140.39,150.92,28.43,11.6,45.89,8.58,18,39.3,29.0,63.26,4.34,150.92
2026-07-12 10:43:19.659309,"Jahangirpuri, Delhi - DPCC",16,151.07,150.11,33.6,11.06,46.04,8.58,34,36.9,28.65,70.24,5.44,151.07
2026-07-12 11:43:19.659309,"Jahangirpuri, Delhi - DPCC",17,154.12,149.6,34.25,9.59,47.79,17.35,42,35.7,31.88,69.14,4.36,154.12
2026-07-12 12:43:19.659309,"Jahangirpuri, Delhi - DPCC",18,153.01,144.74,33.0,11.04,50.77,16.71,48,34.8,30.31,68.9,3.83,153.01
2026-07-12 13:43:19.659309,"Jahangirpuri, Delhi - DPCC",19,153.07,162.29,33.69,12.21,50.18,17.06,45,35.25,30.7,65.86,2.79,162.29
2026-07-12 14:43:19.659309,"Jahangirpuri, Delhi - DPCC",20,156.95,149.14,29.52,12.2,51.22,12.15,46,35.1,27.65,68.77,3.58,156.95
2026-07-12 15:43:19.659309,"Jahangirpuri, Delhi - DPCC",21,136.1,148.89,31.33,9.7,44.01,12.87,23,38.55,29.39,58.33,4.72,148.89
2026-07-12 16:43:19.659309,"Jahangirpuri, Delhi - DPCC",22,145.5,150.77,33.02,9.84,47.33,7.72,23,38.55,28.18,75.04,3.8,150.77
2026-07-12 17:43:19.659309,"Jahangirpuri, Delhi - DPCC",23,147.09,150.18,28.66,10.54,45.26,17.54,22,38.7,32.57,69.65,4.11,150.18
2026-07-10 18:43:19.659309,"Jahangirpuri, Delhi - DPCC",0,142.62,134.73,30.78,9.72,43.52,12.62,16,39.6,29.88,61.23,4.86,142.62
2026-07-10 19:43:19.659309,"Jahangirpuri, Delhi - DPCC",1,147.65,142.46,32.44,9.16,47.46,17.48,20,39.0,32.72,69.84,2.69,147.65
2026-07-10 20:43:19.659309,"Jahangirpuri, Delhi - DPCC",2,152.14,155.32,30.72,10.0,48.0,7.38,33,37.05,27.65,61.19,3.36,155.32
2026-07-10 21:43:19.659309,"Jahangirpuri, Delhi - DPCC",3,145.97,138.72,28.72,11.0,48.55,13.61,30,37.5,32.62,74.63,5.48,145.97
2026-07-10 22:43:19.659309,"Jahangirpuri, Delhi - DPCC",4,153.85,155.69,34.32,9.39,45.02,12.7,32,37.2,27.53,72.7,3.06,155.69
2026-07-10 23:43:19.659309,"Jahangirpuri, Delhi - DPCC",5,149.13,139.94,27.53,10.72,48.15,9.91,17,39.45,29.99,63.45,2.79,149.13
2026-07-11 00:43:19.659309,"Jahangirpuri, Delhi - DPCC",6,145.84,137.95,33.83,9.97,46.85,16.33,27,37.95,31.37,67.66,4.73,145.84
2026-07-11 01:43:19.659309,"Jahangirpuri, Delhi - DPCC",7,144.21,157.67,33.65,12.59,48.47,15.45,45,35.25,30.95,59.17,3.82,157.67
2026-07-11 02:43:19.659309,"Jahangirpuri, Delhi - DPCC",8,151.34,152.76,32.92,10.74,52.6,13.68,58,33.3,29.56,64.43,4.11,157.8
2026-07-11 03:43:19.659309,"Jahangirpuri, Delhi - DPCC",9,148.54,157.16,34.31,10.84,52.23,10.84,46,35.1,29.5,73.18,3.2,157.16
2026-07-11 04:43:19.659309,"Jahangirpuri, Delhi - DPCC",10,150.36,158.44,35.6,9.77,47.75,13.6,52,34.2,31.54,72.54,3.14,158.44
2026-07-11 05:43:19.659309,"Jahangirpuri, Delhi - DPCC",11,150.03,153.88,23.77,10.91,44.07,13.06,15,39.75,32.78,76.36,3.17,153.88
2026-07-11 06:43:19.659309,"Jahangirpuri, Delhi - DPCC",12,144.89,151.32,31.66,12.3,46.68,9.19,19,39.15,29.48,71.23,4.66,151.32
2026-07-11 07:43:19.659309,"Jahangirpuri, Delhi - DPCC",13,145.54,136.76,27.15,10.48,45.06,9.34,23,38.55,29.51,66.7,5.09,145.54
2026-07-11 08:43:19.659309,"Jahangirpuri, Delhi - DPCC",14,141.68,136.31,33.31,12.35,49.16,11.58,26,38.1,30.2,58.86,5.16,147.47
2026-07-11 09:43:19.659309,"Jahangirpuri, Delhi - DPCC",15,149.3,135.62,27.8,12.53,47.82,14.86,14,39.9,32.99,64.31,4.64,149.3
2026-07-11 10:43:19.659309,"Jahangirpuri, Delhi - DPCC",16,151.18,141.67,29.75,11.22,46.23,12.67,31,37.35,29.41,72.5,4.55,151.18
2026-07-11 11:43:19.659309,"Jahangirpuri, Delhi - DPCC",17,158.58,143.92,29.48,10.08,49.5,15.2,47,34.95,29.47,63.71,4.03,158.58
2026-07-11 12:43:19.659309,"Jahangirpuri, Delhi - DPCC",18,151.73,148.05,30.35,12.31,50.74,10.84,41,35.85,30.44,62.02,4.07,152.21
2026-07-11 13:43:19.659309,"Jahangirpuri, Delhi - DPCC",19,149.4,156.3,35.34,10.55,51.41,11.42,41,35.85,31.53,70.38,3.77,156.3
2026-07-11 14:43:19.659309,"Jahangirpuri, Delhi - DPCC",20,158.25,144.85,31.33,12.72,49.14,12.02,51,34.35,27.6,61.6,3.9,158.25
2026-07-11 15:43:19.659309,"Jahangirpuri, Delhi - DPCC",21,147.18,159.21,31.63,9.68,50.46,14.37,34,36.9,30.11,72.4,3.94,159.21
2026-07-11 16:43:19.659309,"Jahangirpuri, Delhi - DPCC",22,142.98,142.96,27.95,11.95,43.28,7.68,18,39.3,28.86,67.85,4.33,142.98
2026-07-11 17:43:19.659309,"Jahangirpuri, Delhi - DPCC",23,151.8,151.28,31.82,12.04,45.71,12.73,21,38.85,30.29,75.34,2.81,151.8
2026-07-09 18:43:19.659309,"Jahangirpuri, Delhi - DPCC",0,147.17,152.65,32.15,12.87,46.78,13.11,21,38.85,32.12,73.89,4.16,152.65
2026-07-09 19:43:19.659309,"Jahangirpuri, Delhi - DPCC",1,140.79,151.15,29.67,12.39,46.03,14.82,15,39.75,30.88,61.74,5.09,151.15
2026-07-09 20:43:19.659309,"Jahangirpuri, Delhi - DPCC",2,154.75,155.36,29.63,9.86,46.84,8.75,18,39.3,27.36,66.44,2.51,155.36
2026-07-09 21:43:19.659309,"Jahangirpuri, Delhi - DPCC",3,148.29,150.95,30.71,11.99,45.76,19.26,26,38.1,32.26,68.74,3.56,150.95
2026-07-09 22:43:19.659309,"Jahangirpuri, Delhi - DPCC",4,144.61,145.3,28.98,11.34,47.78,16.68,27,37.95,31.26,69.65,2.53,145.3
2026-07-09 23:43:19.659309,"Jahangirpuri, Delhi - DPCC",5,142.89,150.81,25.69,11.83,49.39,10.78,26,38.1,28.69,70.35,3.15,150.81
2026-07-10 00:43:19.659309,"Jahangirpuri, Delhi - DPCC",6,148.62,149.21,33.27,11.77,47.68,14.34,31,37.35,28.82,76.17,4.64,149.21
2026-07-10 01:43:19.659309,"Jahangirpuri, Delhi - DPCC",7,154.23,160.29,38.43,12.45,50.27,14.17,55,33.75,28.15,63.43,4.53,160.29
2026-07-10 02:43:19.659309,"Jahangirpuri, Delhi - DPCC",8,149.47,153.02,31.57,9.69,48.08,14.91,53,34.05,32.51,71.45,4.76,153.02
2026-07-10 03:43:19.659309,"Jahangirpuri, Delhi - DPCC",9,148.14,156.99,30.64,10.96,50.21,14.83,53,34.05,30.01,64.34,4.19,156.99
2026-07-10 04:43:19.659309,"Jahangirpuri, Delhi - DPCC",10,153.51,143.92,34.14,12.1,50.41,13.74,54,33.9,31.81,73.35,4.82,153.51
2026-07-10 05:43:19.659309,"Jahangirpuri, Delhi - DPCC",11,151.84,143.56,33.24,9.01,49.18,19.69,32,37.2,32.93,60.93,3.47,151.84
